Date,Ticker,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-05-05 00:00:00-04:00,GOOG,117.45667781472625,118.1400701515704,116.61310913229107,116.87743377685547,21806000,0.0,0.0
2021-05-06 00:00:00-04:00,GOOG,116.57491984278475,118.16536270385822,116.1631999574265,118.09791564941406,20618000,0.0,0.0
2021-05-07 00:00:00-04:00,GOOG,119.02283547990132,119.8366573260168,118.52690699873506,118.95787048339844,23272000,0.0,0.0
2021-05-10 00:00:00-04:00,GOOG,117.7775623264784,117.931798389874,115.78591783637843,116.12959289550781,26006000,0.0,0.0
2021-05-11 00:00:00-04:00,GOOG,113.65986550827408,115.15459011455543,113.22047209344697,114.49798583984375,32110000,0.0,0.0
2021-05-12 00:00:00-04:00,GOOG,112.1646293974061,113.33799470848432,110.59451983646964,111.04234313964844,34934000,0.0,0.0
2021-05-13 00:00:00-04:00,GOOG,112.13389563553201,112.90313117854201,111.22287975024155,112.17754364013672,26670000,0.0,0.0
2021-05-14 00:00:00-04:00,GOOG,113.65836649355792,115.1119326236627,113.23633242214161,114.86495971679688,26624000,0.0,0.0
2021-05-17 00:00:00-04:00,GOOG,114.5257507571122,115.2210388634685,113.81557783555799,115.12532806396484,19842000,0.0,0.0
2021-05-18 00:00:00-04:00,GOOG,115.89382568442176,116.20348586860622,114.22026377210611,114.23365783691406,17302000,0.0,0.0
2021-05-19 00:00:00-04:00,GOOG,112.2980323259469,114.89470977254312,112.25439189640811,114.49549102783203,19350000,0.0,0.0
2021-05-20 00:00:00-04:00,GOOG,115.45412395526984,117.05597068356282,115.1094500602094,116.84519958496094,23832000,0.0,0.0
2021-05-21 00:00:00-04:00,GOOG,117.33616760637861,117.48543951800234,116.16478492201755,116.3001708984375,22832000,0.0,0.0
2021-05-24 00:00:00-04:00,GOOG,117.38626896248616,119.93931384663466,117.04457654236985,119.35362243652344,21244000,0.0,0.0
2021-05-25 00:00:00-04:00,GOOG,120.01468430520467,120.6539368005442,119.1711080181768,119.4726333618164,18838000,0.0,0.0
2021-05-26 00:00:00-04:00,GOOG,119.65934318875325,121.15253906613417,119.64347462931079,120.6856689453125,21856000,0.0,0.0
2021-05-27 00:00:00-04:00,GOOG,120.85479433431992,121.00654832712928,119.12201860202367,119.1473159790039,38962000,0.0,0.0
2021-05-28 00:00:00-04:00,GOOG,120.11188499383825,120.41836689553406,119.40419413567193,119.59612274169922,24108000,0.0,0.0
2021-06-01 00:00:00-04:00,GOOG,120.11386716642556,120.90591791989131,119.26484245604037,120.50119018554688,19166000,0.0,0.0
2021-06-02 00:00:00-04:00,GOOG,120.7739583547532,121.10573007975975,119.23112108062708,120.07817077636719,17158000,0.0,0.0
2021-06-03 00:00:00-04:00,GOOG,118.77586198480036,119.50611848597822,118.17132807497366,119.25145721435547,18346000,0.0,0.0
2021-06-04 00:00:00-04:00,GOOG,120.1396669327178,121.69385516734322,119.90409787518193,121.58975982666016,25948000,0.0,0.0
2021-06-07 00:00:00-04:00,GOOG,121.56793380887764,122.39514209430708,121.05975395626943,122.3004150390625,23850000,0.0,0.0
2021-06-08 00:00:00-04:00,GOOG,122.98530143873788,123.70910303235581,122.40704867314372,123.13159942626953,25060000,0.0,0.0
2021-06-09 00:00:00-04:00,GOOG,123.95731913468177,124.23008130569276,123.35377654976504,123.55561828613281,20126000,0.0,0.0
2021-06-10 00:00:00-04:00,GOOG,123.68504634442068,125.13563850963912,123.68454690478072,125.05331420898438,31234000,0.0,0.0
2021-06-11 00:00:00-04:00,GOOG,125.21796799582111,125.32062554788763,123.89730575497585,124.67294311523438,25240000,0.0,0.0
2021-06-14 00:00:00-04:00,GOOG,124.64616734325611,125.38212198056571,124.02873125542511,125.32310485839844,22550000,0.0,0.0
2021-06-15 00:00:00-04:00,GOOG,125.49171496978875,125.82894266501202,124.62532341423935,125.0066909790039,22182000,0.0,0.0
2021-06-16 00:00:00-04:00,GOOG,125.2194511802679,125.4932046524453,123.13898230295322,124.67294311523438,26316000,0.0,0.0
2021-06-17 00:00:00-04:00,GOOG,124.5008628205433,126.1607354906735,124.49292475640367,125.34195709228516,25756000,0.0,0.0
2021-06-18 00:00:00-04:00,GOOG,124.68187491600362,125.35981133879555,123.58835169137093,124.54499816894531,53306000,0.0,0.0
2021-06-21 00:00:00-04:00,GOOG,124.71608843961218,126.00228182127941,124.11527007424792,125.4252700805664,26256000,0.0,0.0
2021-06-22 00:00:00-04:00,GOOG,125.42029193386414,126.23361422403887,125.00024050981563,125.96531677246094,20984000,0.0,0.0
2021-06-23 00:00:00-04:00,GOOG,125.51949722565587,126.75534556965877,125.22391974461154,125.43171691894531,19694000,0.0,0.0
2021-06-24 00:00:00-04:00,GOOG,126.01889712287814,126.49697442327286,125.92616025160636,126.24553680419922,18934000,0.0,0.0
2021-06-25 00:00:00-04:00,GOOG,125.92317627576116,126.46671040238513,125.41435320540886,125.96086883544922,33484000,0.0,0.0
2021-06-28 00:00:00-04:00,GOOG,125.96581534194104,126.30006909040488,124.94797253351747,125.78678894042969,28110000,0.0,0.0
2021-06-29 00:00:00-04:00,GOOG,125.74017510603586,125.96582345375937,124.4155476428762,124.99231719970703,20950000,0.0,0.0
2021-06-30 00:00:00-04:00,GOOG,124.63033847326153,124.77559974075643,123.74158560373274,124.29553985595703,24006000,0.0,0.0
2021-07-01 00:00:00-04:00,GOOG,123.8330841980485,125.43270621497808,123.8330841980485,125.33946990966797,17120000,0.0,0.0
2021-07-02 00:00:00-04:00,GOOG,125.80664085862337,127.7987922755015,125.73671173466799,127.67082977294922,21160000,0.0,0.0
2021-07-06 00:00:00-04:00,GOOG,128.39537924407173,128.82684972876316,127.36335523933255,128.71426391601562,21350000,0.0,0.0
2021-07-07 00:00:00-04:00,GOOG,129.27963834779314,129.57609365746393,128.70336058455368,129.01828002929688,16680000,0.0,0.0
2021-07-08 00:00:00-04:00,GOOG,127.20565348420647,128.97363970343406,126.99735686608915,128.12510681152344,19780000,0.0,0.0
2021-07-09 00:00:00-04:00,GOOG,127.89448862405263,128.7921178574575,127.8934897447843,128.51934814453125,15106000,0.0,0.0
2021-07-12 00:00:00-04:00,GOOG,128.7762579263329,129.70514009002906,128.5446692522982,129.5008087158203,16944000,0.0,0.0
2021-07-13 00:00:00-04:00,GOOG,129.81570905101316,130.96676603786528,129.5731932774635,129.92779541015625,16618000,0.0,0.0
2021-07-14 00:00:00-04:00,GOOG,130.82740165505862,131.91298660121626,130.82392071237692,131.00692749023438,17912000,0.0,0.0
2021-07-15 00:00:00-04:00,GOOG,131.4210622246716,131.51528985740703,129.53455721457854,130.19760131835938,16586000,0.0,0.0
2021-07-16 00:00:00-04:00,GOOG,130.56904805094325,131.10662677257963,129.7562175215816,130.77188110351562,14856000,0.0,0.0
2021-07-19 00:00:00-04:00,GOOG,130.08748205269194,130.17822872034688,127.4903051598311,128.2014617919922,25710000,0.0,0.0
2021-07-20 00:00:00-04:00,GOOG,128.9453537795408,130.92643404030247,128.13639779077113,130.03392028808594,19084000,0.0,0.0
2021-07-21 00:00:00-04:00,GOOG,129.72201202568573,131.53735441670784,129.53802145111817,131.52073669433594,14742000,0.0,0.0
2021-07-22 00:00:00-04:00,GOOG,131.56984084272636,132.41739013696085,131.32187656286104,132.24282836914062,13608000,0.0,0.0
2021-07-23 00:00:00-04:00,GOOG,134.15856990036633,137.67818202784161,133.6036318518267,136.69375610351562,26378000,0.0,0.0
2021-07-26 00:00:00-04:00,GOOG,137.12423984417393,138.5753241940998,136.5301184282154,138.50738525390625,23052000,0.0,0.0
2021-07-27 00:00:00-04:00,GOOG,138.87088838690343,138.87088838690343,133.99988326649327,135.68255615234375,42164000,0.0,0.0
2021-07-28 00:00:00-04:00,GOOG,137.433675323789,138.53860236097634,135.2396973772104,135.27093505859375,54688000,0.0,0.0
2021-07-29 00:00:00-04:00,GOOG,135.27005508906973,136.03468216762977,135.0294310852293,135.42864990234375,19284000,0.0,0.0
2021-07-30 00:00:00-04:00,GOOG,134.40752001908257,134.6657454552504,133.7163863437784,134.119873046875,23954000,0.0,0.0
2021-08-02 00:00:00-04:00,GOOG,134.38123327688623,134.91286409552185,133.5728674817724,134.8821258544922,20140000,0.0,0.0
2021-08-03 00:00:00-04:00,GOOG,134.89255407364212,135.2253171381295,133.0908479848186,135.17027282714844,19064000,0.0,0.0
2021-08-04 00:00:00-04:00,GOOG,135.14000035372476,135.42614900508227,134.31229264003457,134.92080688476562,16528000,0.0,0.0
2021-08-05 00:00:00-04:00,GOOG,134.92079835826755,135.83478799766283,134.49579037605994,135.8248748779297,11866000,0.0,0.0
2021-08-06 00:00:00-04:00,GOOG,135.18514164170924,135.96379838599157,134.93866058790096,135.92010498046875,13560000,0.0,0.0
2021-08-09 00:00:00-04:00,GOOG,135.83383086453298,137.19515219040304,135.31781882862848,136.8782501220703,12374000,0.0,0.0
2021-08-10 00:00:00-04:00,GOOG,136.95510973144727,137.4232663318946,136.10905890294026,136.9719696044922,16034000,0.0,0.0
2021-08-11 00:00:00-04:00,GOOG,137.15695597811745,137.71710027555653,136.2315547982814,136.5682830810547,15204000,0.0,0.0
2021-08-12 00:00:00-04:00,GOOG,136.5915836385015,137.29084455333413,135.66519875879882,137.2625732421875,14646000,0.0,0.0
2021-08-13 00:00:00-04:00,GOOG,137.23083323749523,137.54475375327414,136.88121035469663,137.27894592285156,12580000,0.0,0.0
2021-08-16 00:00:00-04:00,GOOG,136.87624877814685,137.85867683814615,135.0569414796942,137.7847900390625,18040000,0.0,0.0
2021-08-17 00:00:00-04:00,GOOG,137.06570100367492,137.5889170581815,135.67364148912625,136.18246459960938,21272000,0.0,0.0
2021-08-18 00:00:00-04:00,GOOG,135.9989454880909,137.1678612888762,135.31011226795826,135.45790100097656,14934000,0.0,0.0
2021-08-19 00:00:00-04:00,GOOG,134.36439009378836,136.33272745070573,134.25380203120767,135.79861450195312,18296000,0.0,0.0
2021-08-20 00:00:00-04:00,GOOG,135.96671424397312,137.48575243385287,135.35573304733424,137.3096923828125,15564000,0.0,0.0
2021-08-23 00:00:00-04:00,GOOG,137.86662645038294,141.01924095558488,137.61811738115105,139.9505157470703,21090000,0.0,0.0
2021-08-24 00:00:00-04:00,GOOG,140.39088877457363,141.84297164082176,140.20243355699563,141.23892211914062,15126000,0.0,0.0
2021-08-25 00:00:00-04:00,GOOG,141.71949395873054,142.14600032239758,141.2796086650936,141.78594970703125,12838000,0.0,0.0
2021-08-26 00:00:00-04:00,GOOG,141.45716207037907,141.96925427284543,140.9344605572989,140.9656982421875,14922000,0.0,0.0
2021-08-27 00:00:00-04:00,GOOG,140.95526252463856,143.83015821063904,140.86351697488737,143.3734130859375,24562000,0.0,0.0
2021-08-30 00:00:00-04:00,GOOG,143.52617261121154,145.29664102612094,143.42253130139207,144.28494262695312,16916000,0.0,0.0
2021-08-31 00:00:00-04:00,GOOG,144.69657179354542,144.92221260668677,143.81926808334586,144.2775115966797,26756000,0.0,0.0
2021-09-01 00:00:00-04:00,GOOG,144.4639505722276,145.6249207618426,144.4287476435215,144.65438842773438,15824000,0.0,0.0
2021-09-02 00:00:00-04:00,GOOG,144.76102448519748,145.13347029425447,142.93304489604233,143.04461669921875,21844000,0.0,0.0
2021-09-03 00:00:00-04:00,GOOG,142.97219355696024,144.1931721234779,142.33642203390758,143.5960693359375,19104000,0.0,0.0
2021-09-07 00:00:00-04:00,GOOG,143.57079549432757,144.63655439407123,143.36399719264622,144.3340301513672,15170000,0.0,0.0
2021-09-08 00:00:00-04:00,GOOG,144.20954642746838,144.36576510705856,143.02576843274798,143.70370483398438,15486000,0.0,0.0
2021-09-09 00:00:00-04:00,GOOG,143.70370497504186,144.48330005470353,143.2578718159754,143.73345947265625,14798000,0.0,0.0
2021-09-10 00:00:00-04:00,GOOG,144.25914270599543,144.82995686371083,140.58729240214655,140.7653350830078,32896000,0.0,0.0
2021-09-13 00:00:00-04:00,GOOG,142.03492555482123,143.01685434920066,141.1239020687289,142.29676818847656,20176000,0.0,0.0
2021-09-14 00:00:00-04:00,GOOG,142.98709247582508,143.54897728686788,141.7418227927835,142.23825073242188,18916000,0.0,0.0
2021-09-15 00:00:00-04:00,GOOG,142.5883667736926,144.39602062721985,141.0975998363749,144.02357482910156,20648000,0.0,0.0
2021-09-16 00:00:00-04:00,GOOG,143.93925601173342,144.01760749437372,142.2484864087508,143.19784545898438,20292000,0.0,0.0
2021-09-17 00:00:00-04:00,GOOG,142.6275159034344,143.0748473262749,139.9128042622749,140.31153869628906,60040000,0.0,0.0
2021-09-20 00:00:00-04:00,GOOG,137.86830086658577,138.2276552577984,135.93695262823385,137.8849639892578,34918000,0.0,0.0
2021-09-21 00:00:00-04:00,GOOG,138.9760270628421,139.66496628729828,137.7743902885149,138.5093536376953,18130000,0.0,0.0
2021-09-22 00:00:00-04:00,GOOG,138.91006309670732,140.43056933138718,138.33602530307394,139.79083251953125,22068000,0.0,0.0
2021-09-23 00:00:00-04:00,GOOG,140.45637221706096,141.09409619762567,139.94754908711377,140.67161560058594,17272000,0.0,0.0
2021-09-24 00:00:00-04:00,GOOG,139.79825286839474,141.73981686404917,139.70352581850815,141.4715118408203,14950000,0.0,0.0
2021-09-27 00:00:00-04:00,GOOG,140.43255480708913,141.33961293634164,139.35589907056843,140.3487548828125,18844000,0.0,0.0
2021-09-28 00:00:00-04:00,GOOG,137.95588630394244,138.46967349395237,134.59497527830575,135.07504272460938,42190000,0.0,0.0
2021-09-29 00:00:00-04:00,GOOG,135.99318672727375,136.27963805269547,133.15677830273432,133.42556762695312,26338000,0.0,0.0
2021-09-30 00:00:00-04:00,GOOG,133.23117959892056,134.48587801473155,131.91697218861034,132.18031311035156,35294000,0.0,0.0
2021-10-01 00:00:00-04:00,GOOG,132.4669480599197,135.95480741473804,132.291387462863,135.35125732421875,28388000,0.0,0.0
2021-10-04 00:00:00-04:00,GOOG,134.59447668285938,134.59497612251346,130.09839984056077,132.6757354736328,31530000,0.0,0.0
2021-10-05 00:00:00-04:00,GOOG,132.90882555160536,136.2434479889756,132.90882555160536,135.06809997558594,24126000,0.0,0.0
2021-10-06 00:00:00-04:00,GOOG,133.52922248117198,136.7294499314397,133.39134687785804,136.23550415039062,19764000,0.0,0.0
2021-10-07 00:00:00-04:00,GOOG,137.73224034169994,139.0131669489708,137.43468022513545,138.05210876464844,18250000,0.0,0.0
2021-10-08 00:00:00-04:00,GOOG,138.76673960126823,139.17438831421464,138.2939669821845,138.91551208496094,18924000,0.0,0.0
2021-10-11 00:00:00-04:00,GOOG,138.66157029811117,139.61737654670597,137.6761609044701,137.71682739257812,16584000,0.0,0.0
2021-10-12 00:00:00-04:00,GOOG,138.50043208487128,138.5574741552048,135.14051944484717,135.59974670410156,22536000,0.0,0.0
2021-10-13 00:00:00-04:00,GOOG,136.62826611683388,137.42175453679644,135.86106638033797,136.77703857421875,16380000,0.0,0.0
2021-10-14 00:00:00-04:00,GOOG,138.81233472537178,140.4980039044287,138.20433512104555,140.2604522705078,21426000,0.0,0.0
2021-10-15 00:00:00-04:00,GOOG,141.04205061488406,141.04205061488406,139.91579902249663,140.52133178710938,21250000,0.0,0.0
2021-10-18 00:00:00-04:00,GOOG,140.06358809523633,141.83429848171428,140.06358809523633,141.79635620117188,16564000,0.0,0.0
2021-10-19 00:00:00-04:00,GOOG,142.12468120844287,142.9335313902498,141.93076238912747,142.65086364746094,15316000,0.0,0.0
2021-10-20 00:00:00-04:00,GOOG,143.04810190375935,143.07314956243508,140.7564151821066,141.25531005859375,17940000,0.0,0.0
2021-10-21 00:00:00-04:00,GOOG,141.03410441091242,141.68625147217648,140.4836160131552,141.61781311035156,14850000,0.0,0.0
2021-10-22 00:00:00-04:00,GOOG,139.20811308570865,140.40578459355413,136.05351580156398,137.4961700439453,30182000,0.0,0.0
2021-10-25 00:00:00-04:00,GOOG,137.68016028417583,138.0722355733835,135.63495476394576,137.64295959472656,21082000,0.0,0.0
2021-10-26 00:00:00-04:00,GOOG,139.46103750922848,139.69262617284093,137.87356093655993,138.53463745117188,28258000,0.0,0.0
2021-10-27 00:00:00-04:00,GOOG,138.76326230699843,147.9037198422435,138.76326230699843,145.23513793945312,51850000,0.0,0.0
2021-10-28 00:00:00-04:00,GOOG,146.09954254739728,146.2240241140694,143.5846970753437,144.93907165527344,32418000,0.0,0.0
2021-10-29 00:00:00-04:00,GOOG,144.3350345611582,147.40285055588038,143.9844127491982,147.06312561035156,28954000,0.0,0.0
2021-11-01 00:00:00-04:00,GOOG,146.95847604892887,147.19107872878655,142.41032103966134,142.60324096679688,32272000,0.0,0.0
2021-11-02 00:00:00-04:00,GOOG,143.6302073941063,145.7241157796254,143.46318266068823,144.67523193359375,21150000,0.0,0.0
2021-11-03 00:00:00-04:00,GOOG,145.083859836819,145.71419808471285,143.87231004161617,145.59466552734375,17886000,0.0,0.0
2021-11-04 00:00:00-04:00,GOOG,146.00133402984602,148.7289405305666,145.44093245453593,147.47225952148438,24700000,0.0,0.0
2021-11-05 00:00:00-04:00,GOOG,148.13729798630285,149.34464038331402,147.44150287310572,148.0257110595703,20408000,0.0,0.0
2021-11-08 00:00:00-05:00,GOOG,148.77853267810255,149.80460874621548,147.90569377667316,148.13531494140625,18388000,0.0,0.0
2021-11-09 00:00:00-05:00,GOOG,148.52661903853604,149.15396071489826,146.30585281140017,148.03317260742188,16876000,0.0,0.0
2021-11-10 00:00:00-05:00,GOOG,146.80448206768915,147.48910785567523,144.14159104848818,145.4320068359375,22708000,0.0,0.0
2021-11-11 00:00:00-05:00,GOOG,145.9090792226678,147.29296590836762,145.4999473558,145.55300903320312,12464000,0.0,0.0
2021-11-12 00:00:00-05:00,GOOG,146.62768663248505,148.6391722511744,145.26140136750428,148.42691040039062,17048000,0.0,0.0
2021-11-15 00:00:00-05:00,GOOG,148.77852468547414,149.25164535810114,147.44199397309475,148.1715087890625,16248000,0.0,0.0
2021-11-16 00:00:00-05:00,GOOG,147.95578872178123,148.61240052031295,147.14197450878947,147.862060546875,17254000,0.0,0.0
2021-11-17 00:00:00-05:00,GOOG,148.01380726687066,148.40757757771618,147.35323025259305,147.84815979003906,15290000,0.0,0.0
2021-11-18 00:00:00-05:00,GOOG,147.93148985378133,150.37542980989116,147.7851994319004,149.4817657470703,26658000,0.0,0.0
2021-11-19 00:00:00-05:00,GOOG,149.77041618912727,150.6135007446692,148.66697218201838,148.7314453125,19766000,0.0,0.0
2021-11-22 00:00:00-05:00,GOOG,148.919116574611,149.5169609114682,145.80839485649668,145.8808135986328,24608000,0.0,0.0
2021-11-23 00:00:00-05:00,GOOG,145.91503923830055,146.49130175609528,143.709634939187,145.5619354248047,18126000,0.0,0.0
2021-11-24 00:00:00-05:00,GOOG,145.15825074003064,145.8029516151275,144.01662257884217,145.5227508544922,16464000,0.0,0.0
2021-11-26 00:00:00-05:00,GOOG,143.83462308869554,144.11382498642715,141.32522641397264,141.6431121826172,16992000,0.0,0.0
2021-11-29 00:00:00-05:00,GOOG,143.1234569230208,145.66608913604432,143.1234569230208,144.92417907714844,26276000,0.0,0.0
2021-11-30 00:00:00-05:00,GOOG,144.26583749124265,145.43448087383499,140.90913385773533,141.2919921875,41590000,0.0,0.0
2021-12-01 00:00:00-05:00,GOOG,143.03818414490848,145.3062157517343,140.3477778494888,140.46481323242188,28476000,0.0,0.0
2021-12-02 00:00:00-05:00,GOOG,140.6691280205665,143.49691018418346,139.83397403913443,142.60572814941406,21250000,0.0,0.0
2021-12-03 00:00:00-05:00,GOOG,143.318847614487,144.03050368107193,140.0005858592488,141.35992431640625,26688000,0.0,0.0
2021-12-06 00:00:00-05:00,GOOG,142.4048726506473,143.17603778521158,139.5017054650945,142.62554931640625,22198000,0.0,0.0
2021-12-07 00:00:00-05:00,GOOG,144.76149762967785,147.09236717470736,144.516015492022,146.8310089111328,23258000,0.0,0.0
2021-12-08 00:00:00-05:00,GOOG,147.12363582300034,147.94191483228482,146.00134936999788,147.5094757080078,18964000,0.0,0.0
2021-12-09 00:00:00-05:00,GOOG,146.96938549315905,148.38674987551974,146.3276660542158,146.89996337890625,18580000,0.0,0.0
2021-12-10 00:00:00-05:00,GOOG,147.88588245531653,148.18342744306258,146.1575637897196,147.46434020996094,21634000,0.0,0.0
2021-12-13 00:00:00-05:00,GOOG,147.23519405361876,147.3527288446549,145.16816480363926,145.50985717773438,24104000,0.0,0.0
2021-12-14 00:00:00-05:00,GOOG,143.59112549636131,144.25765041733064,141.0841957169762,143.7899932861328,24778000,0.0,0.0
2021-12-15 00:00:00-05:00,GOOG,143.19041934361886,146.3160037483853,141.5434488511944,146.16847229003906,27280000,0.0,0.0
2021-12-16 00:00:00-05:00,GOOG,146.87116530228187,147.34180386458428,142.91911505637682,143.65904235839844,27400000,0.0,0.0
2021-12-17 00:00:00-05:00,GOOG,141.55235641324845,143.28374726658956,140.63340255639514,141.64013671875,43404000,0.0,0.0
2021-12-20 00:00:00-05:00,GOOG,139.53402597011473,141.44921056775706,139.1079282715907,141.24191284179688,20264000,0.0,0.0
2021-12-21 00:00:00-05:00,GOOG,141.9843335498619,143.5138299414272,140.5808624546806,143.04612731933594,19548000,0.0,0.0
2021-12-22 00:00:00-05:00,GOOG,142.92656615225104,146.1034711476655,142.79067317878216,145.7523651123047,18438000,0.0,0.0
2021-12-23 00:00:00-05:00,GOOG,145.89172804468672,147.3627594611323,145.75421565798936,145.94430541992188,13818000,0.0,0.0
2021-12-27 00:00:00-05:00,GOOG,146.26268714250668,147.21784276979406,146.05092473124705,146.85829162597656,13256000,0.0,0.0
2021-12-28 00:00:00-05:00,GOOG,147.1662734599647,147.1662734599647,144.7471389936202,145.25546264648438,18624000,0.0,0.0
2021-12-29 00:00:00-05:00,GOOG,145.23712193420658,145.98522204933386,144.31965122655677,145.31150817871094,17022000,0.0,0.0
2021-12-30 00:00:00-05:00,GOOG,145.2574338696758,145.8649492222854,144.57156703154118,144.81358337402344,12978000,0.0,0.0
2021-12-31 00:00:00-05:00,GOOG,144.35883556948673,145.17314928547685,143.49939066678377,143.50137329101562,17298000,0.0,0.0
2022-01-03 00:00:00-05:00,GOOG,143.2990213634125,144.3647802388687,142.33395255453507,143.8931427001953,25214000,0.0,0.0
2022-01-04 00:00:00-05:00,GOOG,144.36526206768818,145.41612843173843,142.64502553658647,143.24049377441406,22928000,0.0,0.0
2022-01-05 00:00:00-05:00,GOOG,143.0069357956071,143.1229874249124,136.40364651865383,136.5325927734375,49642000,0.0,0.0
2022-01-06 00:00:00-05:00,GOOG,136.37783126791768,138.5485169501669,135.64981477597595,136.43089294433594,29050000,0.0,0.0
2022-01-07 00:00:00-05:00,GOOG,136.78201954340426,137.12891821233666,134.68325308402072,135.88885498046875,19408000,0.0,0.0
2022-01-10 00:00:00-05:00,GOOG,133.99887827627052,137.51104402492874,132.05633035535342,137.44558715820312,34096000,0.0,0.0
2022-01-11 00:00:00-05:00,GOOG,137.05528777812845,139.18679045699903,135.69943008098934,138.87733459472656,23502000,0.0,0.0
2022-01-12 00:00:00-05:00,GOOG,140.4017928100648,141.65128473309247,139.96289134847004,140.49452209472656,23642000,0.0,0.0
2022-01-13 00:00:00-05:00,GOOG,140.6854864452426,142.0195352618141,137.78281863752508,137.998046875,26566000,0.0,0.0
2022-01-14 00:00:00-05:00,GOOG,136.38034371176747,140.0507111917483,136.38034371176747,138.64822387695312,23826000,0.0,0.0
2022-01-18 00:00:00-05:00,GOOG,135.487652962087,136.27269640571143,134.51265597484613,135.1806640625,27382000,0.0,0.0
2022-01-19 00:00:00-05:00,GOOG,135.8234013322,137.27250279107776,134.39660817793836,134.54736328125,20796000,0.0,0.0
2022-01-20 00:00:00-05:00,GOOG,135.40237450285642,136.7889856298295,132.06030554878896,132.4193572998047,21930000,0.0,0.0
2022-01-21 00:00:00-05:00,GOOG,131.92888998180527,133.66315672119683,128.94242181572915,129.0326690673828,41920000,0.0,0.0
2022-01-24 00:00:00-05:00,GOOG,125.00125845374068,129.71357823465695,123.6269970696715,129.3103790283203,55148000,0.0,0.0
2022-01-25 00:00:00-05:00,GOOG,127.38963721248719,128.28528386678755,125.34888892865018,125.70347595214844,36008000,0.0,0.0
2022-01-26 00:00:00-05:00,GOOG,129.52907135443385,131.7260307616148,126.11808006696445,128.18759155273438,39630000,0.0,0.0
2022-01-27 00:00:00-05:00,GOOG,130.29131472550296,131.53010677808868,127.89500307943314,128.06956481933594,30248000,0.0,0.0
2022-01-28 00:00:00-05:00,GOOG,128.94141342771556,132.2844662032464,127.64654783315859,132.20413208007812,30518000,0.0,0.0
2022-01-31 00:00:00-05:00,GOOG,133.1052209509458,134.73732935902217,131.19689211857602,134.593505859375,34056000,0.0,0.0
2022-02-01 00:00:00-05:00,GOOG,136.71260387887395,137.0746219650003,133.47245120083087,136.7557373046875,51204000,0.0,0.0
2022-02-02 00:00:00-05:00,GOOG,150.62684078640498,150.86142605975058,144.3721920176605,146.8310089111328,89750000,0.0,0.0
2022-02-03 00:00:00-05:00,GOOG,144.11185811197646,147.9034378536039,141.04702367566068,141.4888916015625,56930000,0.0,0.0
2022-02-04 00:00:00-05:00,GOOG,141.85240891577317,143.35829530093045,138.67896902619984,141.85142517089844,49224000,0.0,0.0
